id,title,artist,emoji,choices_json,answer_idx,preview_1s_url,preview_3s_url,preview_5s_url,context_hint,facts_json,pack,year,tv_movie_ref,spotify_url
sp_0172,Escape (The Pina Colada Song),Rupert Holmes,🎵✨🎧,"[""Fergalicious — Fergie, will.i.am"", ""Cocaine — Eric Clapton"", ""Escape (The Pina Colada Song) — Rupert Holmes"", ""More Than a Feeling — Boston""]",2,,,,From 'Partners In Crime' (1979),"[""From album: Partners In Crime"", ""Release year: 1979"", ""Spotify popularity: 77/100""]",Playlist Import,1979,,https://open.spotify.com/track/5IMtdHjJ1OtkxbGe4zfUxQ
sp_0173,Rude (Acoustic),MAGIC!,🎵✨🎧,"[""My Generation - Mono Version — The Who"", ""Rude (Acoustic) — MAGIC!"", ""Roxanne - Remastered 2003 — The Police"", ""Party Rock Anthem — LMFAO, Lauren Bennett, GoonRock""]",1,,,,From 'Rude (Acoustic)' (2014),"[""From album: Rude (Acoustic)"", ""Release year: 2014"", ""Spotify popularity: 54/100""]",Playlist Import,2014,,https://open.spotify.com/track/7IQ7Tk8D6fFAgl6aL7u5ia
sp_0174,Hooked On A Feeling,"Blue Swede, Björn Skifs",🎵✨🎧,"[""Hooked On A Feeling — Blue Swede, Björn Skifs"", ""Celebration - Single Version — Kool & The Gang"", ""Like a Prayer — Madonna"", ""We Are Never Ever Getting Back Together — Taylor Swift""]",0,,,,From 'Hooked On A Feeling' (1974),"[""From album: Hooked On A Feeling"", ""Release year: 1974"", ""Spotify popularity: 75/100""]",Playlist Import,1974,,https://open.spotify.com/track/6Ac4NVYYl2U73QiTt11ZKd
sp_0175,Home,Phillip Phillips,🎵✨,"[""Don't Stop Me Now - Remastered 2011 — Queen"", ""Home — Phillip Phillips"", ""Jack & Diane — John Mellencamp"", ""Highway to Hell — AC/DC""]",1,,,,From 'Home' (2012),"[""From album: Home"", ""Release year: 2012""]",Playlist Import,2012,,https://open.spotify.com/track/2ZQyksYO4zzhyHNcueL0CP
sp_0176,I Will Always Love You,Whitney Houston,❤️,"[""WAP (feat. Megan Thee Stallion) — Cardi B, Megan Thee Stallion"", ""I Will Always Love You — Whitney Houston"", ""ROCKSTAR (feat. Roddy Ricch) — DaBaby, Roddy Ricch"", ""Ring of Fire — Johnny Cash""]",1,,,,From 'The Bodyguard - Original Soundtrack Album' (1992),"[""From album: The Bodyguard - Original Soundtrack Album"", ""Release year: 1992"", ""Spotify popularity: 80/100""]",Playlist Import,1992,,https://open.spotify.com/track/4eHbdreAnSOrDDsFfc4Fpm
sp_0177,I Will Survive - Single Version,Gloria Gaynor,🎵✨🎧,"[""Take Me To Church — Hozier"", ""I Will Survive - Single Version — Gloria Gaynor"", ""Don't Stop Me Now - Remastered 2011 — Queen"", ""Firework — Katy Perry""]",1,,,,From '20th Century Masters: The Millennium Collection: Best Of Gloria Gaynor' (2000),"[""From album: 20th Century Masters: The Millennium Collection: Best Of Gloria Gaynor"", ""Release year: 2000"", ""Spotify popularity: 68/100""]",Playlist Import,2000,,https://open.spotify.com/track/7cv28LXcjAC3GsXbUvXKbX
sp_0178,Ring of Fire,Johnny Cash,🔥📞,"[""Ring of Fire — Johnny Cash"", ""Achy Breaky Heart — Billy Ray Cyrus"", ""Hurts So Good — John Mellencamp"", ""In The Air Tonight — Phil Collins""]",0,,,,From 'Johnny Cash - 16 Biggest Hits' (1999),"[""From album: Johnny Cash - 16 Biggest Hits"", ""Release year: 1999""]",Playlist Import,1999,,https://open.spotify.com/track/5nAXp1Vypbcsk9RLJCJLvO
sp_0179,Riptide,Vance Joy,🎵✨,"[""Bohemian Rhapsody - Remastered 2011 — Queen"", ""Riptide — Vance Joy"", ""Radioactive — Imagine Dragons"", ""Like a Virgin — Madonna""]",1,,,,From 'Riptide' (2013),"[""From album: Riptide"", ""Release year: 2013"", ""Spotify popularity: 53/100""]",Playlist Import,2013,,https://open.spotify.com/track/1KqlVt63Q4bl1VdSlymr5C
sp_0180,Radioactive,Imagine Dragons,🎵✨🎧,"[""Livin' On A Prayer — Bon Jovi"", ""Sexual Healing — Marvin Gaye"", ""Radioactive — Imagine Dragons"", ""I Want to Know What Love Is - 1999 Remaster — Foreigner""]",2,,,,From 'Night Visions' (2012),"[""From album: Night Visions"", ""Release year: 2012"", ""Spotify popularity: 73/100""]",Playlist Import,2012,,https://open.spotify.com/track/4G8gkOterJn0Ywt6uhqbhp
sp_0181,All About That Bass,Meghan Trainor,🎵✨🎧,"[""All About That Bass — Meghan Trainor"", ""(You Make Me Feel Like) A Natural Woman — Aretha Franklin"", ""Runnin' With The Devil — Van Halen"", ""Titanium (feat. Sia) — David Guetta, Sia""]",0,,,,From 'All About That Bass' (2014),"[""From album: All About That Bass"", ""Release year: 2014"", ""Spotify popularity: 60/100""]",Playlist Import,2014,,https://open.spotify.com/track/0ifSeVGUr7py5GggttDhXw
sp_0182,Love Runs Out,OneRepublic,❤️,"[""La Bamba - Single Version — Ritchie Valens"", ""No More Mr. Nice Guy - 2002 Remaster — Alice Cooper"", ""Love Runs Out — OneRepublic"", ""(Don't Fear) The Reaper — Blue Öyster Cult""]",2,,,,From 'Native' (2014),"[""From album: Native"", ""Release year: 2014"", ""Spotify popularity: 63/100""]",Playlist Import,2014,,https://open.spotify.com/track/5BJSZocnCeSNeYMj3iVqM7
sp_0183,Take Me To Church,Hozier,🎵✨,"[""Take Me To Church — Hozier"", ""Cold as Ice — Foreigner"", ""Billie Jean — Michael Jackson"", ""I Will Always Love You — Whitney Houston""]",0,,,,From 'Hozier (Deluxe)' (2014),"[""From album: Hozier (Deluxe)"", ""Release year: 2014"", ""Spotify popularity: 1/100""]",Playlist Import,2014,,https://open.spotify.com/track/7dS5EaCoMnN7DzlpT6aRn2
sp_0184,Someone Like You,Adele,🎵✨🎧,"[""Someone Like You — Adele"", ""One Love / People Get Ready — Bob Marley & The Wailers"", ""Mr. Brightside — The Killers"", ""Bye Bye Bye — *NSYNC""]",0,,,,From '21' (2011),"[""From album: 21"", ""Release year: 2011"", ""Spotify popularity: 3/100""]",Playlist Import,2011,,https://open.spotify.com/track/4kflIGfjdZJW4ot2ioixTB
sp_0185,Hello,Adele,🎵✨🎧,"[""Hello — Adele"", ""Jailhouse Rock — Elvis Presley"", ""Empire State Of Mind — JAY-Z, Alicia Keys"", ""Fuck Tha Police — N.W.A.""]",0,,,,From '25' (2016),"[""From album: 25"", ""Release year: 2016"", ""Spotify popularity: 1/100""]",Playlist Import,2016,,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw
sp_0186,"Hey, Soul Sister",Train,🎵✨🎧,"[""Crazy Train — Ozzy Osbourne"", ""Savage — Megan Thee Stallion"", ""Hey, Soul Sister — Train"", ""Sweet Caroline — Neil Diamond""]",2,,,,"From 'Hey, Soul Sister' (2009)","[""From album: Hey, Soul Sister"", ""Release year: 2009"", ""Spotify popularity: 3/100""]",Playlist Import,2009,,https://open.spotify.com/track/0KpfYajJVVGgQ32Dby7e9i
sp_0187,Bridge Over Troubled Water,Simon & Garfunkel,🏞️,"[""Break My Stride — Matthew Wilder"", ""Bridge Over Troubled Water — Simon & Garfunkel"", ""Born to Run — Bruce Springsteen"", ""What A Wonderful World — Louis Armstrong""]",1,,,,From 'Bridge Over Troubled Water' (1970),"[""From album: Bridge Over Troubled Water"", ""Release year: 1970"", ""Spotify popularity: 70/100""]",Playlist Import,1970,,https://open.spotify.com/track/6l8EbYRtQMgKOyc1gcDHF9
sp_0188,Happy,Pharrell Williams,😊,"[""Gold Digger — Kanye West, Jamie Foxx"", ""Viva La Vida — Coldplay"", ""Happy — Pharrell Williams"", ""Ride Wit Me — Nelly, City Spud""]",2,,,,From 'Despicable Me 2 (Original Motion Picture Soundtrack)' (2013),"[""From album: Despicable Me 2 (Original Motion Picture Soundtrack)"", ""Release year: 2013"", ""Spotify popularity: 7/100""]",Playlist Import,2013,,https://open.spotify.com/track/6NPVjNh8Jhru9xOmyQigds
sp_0189,I'm Yours,Jason Mraz,🎵✨,"[""Another Brick In The Wall, Pt. 2 - 2011 Remastered Version — Pink Floyd"", ""Cocaine — Eric Clapton"", ""Fuck Tha Police — N.W.A."", ""I'm Yours — Jason Mraz""]",3,,,,From 'We Sing. We Dance. We Steal Things.' (2008),"[""From album: We Sing. We Dance. We Steal Things."", ""Release year: 2008"", ""Spotify popularity: 79/100""]",Playlist Import,2008,,https://open.spotify.com/track/1EzrEOXmMH3G43AXT1y7pA
sp_0190,Want to Want Me,Jason Derulo,🎵✨🎧,"[""Surfin' U.S.A. - Remastered 2001 — The Beach Boys"", ""(You Make Me Feel Like) A Natural Woman — Aretha Franklin"", ""Want to Want Me — Jason Derulo"", ""Renegade — Styx""]",2,,,,From 'Everything Is 4' (2015),"[""From album: Everything Is 4"", ""Release year: 2015"", ""Spotify popularity: 79/100""]",Playlist Import,2015,,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy
sp_0191,I Want to Know What Love Is - 1999 Remaster,Foreigner,❤️,"[""Someone Like You — Adele"", ""Firework — Katy Perry"", ""I Want to Know What Love Is - 1999 Remaster — Foreigner"", ""Three Little Birds — Bob Marley & The Wailers""]",2,,,,From 'Agent Provocateur' (1984),"[""From album: Agent Provocateur"", ""Release year: 1984"", ""Spotify popularity: 85/100""]",Playlist Import,1984,,https://open.spotify.com/track/1JLn8RhQzHz3qDqsChcmBl
sp_0192,I Walk the Line,Johnny Cash,🎵✨,"[""Let's Get It On — Marvin Gaye"", ""All Night Long (All Night) - Single Version — Lionel Richie"", ""Old Town Road (feat. Billy Ray Cyrus) - Remix — Lil Nas X, Billy Ray Cyrus"", ""I Walk the Line — Johnny Cash""]",3,,,,From 'I Walk the Line (Original Soundtrack Recording)' (1970),"[""From album: I Walk the Line (Original Soundtrack Recording)"", ""Release year: 1970"", ""Spotify popularity: 67/100""]",Playlist Import,1970,,https://open.spotify.com/track/7hxZF4jETnE5Q75rKQnMjE
sp_0193,All of Me,John Legend,🎵✨🎧,"[""Sunday Bloody Sunday - Remastered 2008 — U2"", ""Like a Rolling Stone — Bob Dylan"", ""All of Me — John Legend"", ""I Like It — Cardi B, Bad Bunny, J Balvin""]",2,,,,From 'Love In The Future (Expanded Edition)' (2013),"[""From album: Love In The Future (Expanded Edition)"", ""Release year: 2013"", ""Spotify popularity: 86/100""]",Playlist Import,2013,,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
sp_0194,Rock & Roll Band,Boston,🎵✨🎧,"[""Teenage Dream — Katy Perry"", ""Cocaine — Eric Clapton"", ""Rock & Roll Band — Boston"", ""Livin' On A Prayer — Bon Jovi""]",2,,,,From 'Boston' (1976),"[""From album: Boston"", ""Release year: 1976"", ""Spotify popularity: 58/100""]",Playlist Import,1976,,https://open.spotify.com/track/5E89Izp4YhPyNShoxiOJ1u
sp_0195,(Don't Fear) The Reaper,Blue Öyster Cult,🎵✨🎧,"[""Super Bass — Nicki Minaj"", ""(Don't Fear) The Reaper — Blue Öyster Cult"", ""Pour Some Sugar On Me (2012) — Def Leppard"", ""Dancing Queen — ABBA""]",1,,,,From 'Don't Fear The Reaper: The Best Of Blue Öyster Cult' (2000),"[""From album: Don't Fear The Reaper: The Best Of Blue Öyster Cult"", ""Release year: 2000"", ""Spotify popularity: 34/100""]",Playlist Import,2000,,https://open.spotify.com/track/3qDhpYyyKBqIKQ2IGXSa2P
sp_0196,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,🎵✨🎧,"[""Can't Hold Us (feat. Ray Dalton) — Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton"", ""CAN'T STOP THE FEELING! (from DreamWorks Animation's \""TROLLS\"") — Justin Timberlake"", ""Bring It On Home to Me — Sam Cooke"", ""Is This Love — Bob Marley & The Wailers""]",1,,,,"From 'CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")' (2016)","[""From album: CAN'T STOP THE FEELING! (from DreamWorks Animation's \""TROLLS\"")"", ""Release year: 2016"", ""Spotify popularity: 78/100""]",Playlist Import,2016,,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
sp_0197,SexyBack (feat. Timbaland),"Justin Timberlake, Timbaland",🎵✨🎧,"[""I Want To Hold Your Hand - Remastered 2015 — The Beatles"", ""Respect — Aretha Franklin"", ""Long Cool Woman (In a Black Dress) - 1999 Remaster — The Hollies"", ""SexyBack (feat. Timbaland) — Justin Timberlake, Timbaland""]",3,,,,From 'FutureSex/LoveSounds' (2006),"[""From album: FutureSex/LoveSounds"", ""Release year: 2006"", ""Spotify popularity: 84/100""]",Playlist Import,2006,,https://open.spotify.com/track/0O45fw2L5vsWpdsOdXwNAR
sp_0198,Detroit Rock City,KISS,🏙️,"[""I'm Too Sexy — Right Said Fred"", ""Detroit Rock City — KISS"", ""Every Breath You Take — The Police"", ""Light My Fire — The Doors""]",1,,,,From 'Smashes Thrashes & Hits' (1988),"[""From album: Smashes Thrashes & Hits"", ""Release year: 1988"", ""Spotify popularity: 57/100""]",Playlist Import,1988,,https://open.spotify.com/track/3uz0O62HqYoyRiWZjS61KK
sp_0199,Saturday in the Park - 2002 Remaster,Chicago,🎵✨🎧,"[""Can't Get Enough Of Your Love, Babe — Barry White"", ""Don't Stop Believin' — Journey"", ""December, 1963 (Oh What a Night!) — The Four Seasons"", ""Saturday in the Park - 2002 Remaster — Chicago""]",3,,,,From 'Chicago V (Expanded & Remastered)' (1972),"[""From album: Chicago V (Expanded & Remastered)"", ""Release year: 1972"", ""Spotify popularity: 70/100""]",Playlist Import,1972,,https://open.spotify.com/track/4OJFkrRQqol4FsPesF8eu4
sp_0200,Love The Way You Lie,"Eminem, Rihanna",❤️,"[""Love The Way You Lie — Eminem, Rihanna"", ""Sugar, Sugar — The Archies"", ""The Joker — Steve Miller Band"", ""Ignition - Remix — R. Kelly""]",0,,,,From 'Recovery' (2010),"[""From album: Recovery"", ""Release year: 2010"", ""Spotify popularity: 85/100""]",Playlist Import,2010,,https://open.spotify.com/track/15JINEqzVMv3SvJTAXAKED
sp_0201,Lose Yourself,Eminem,🎵✨🎧,"[""Airplanes (feat. Hayley Williams of Paramore) — B.o.B, Hayley Williams"", ""Lose Yourself — Eminem"", ""Before He Cheats — Carrie Underwood"", ""It Wasn't Me — Shaggy, Rik Rok""]",1,,,,From 'Curtain Call: The Hits (Deluxe Edition)' (2005),"[""From album: Curtain Call: The Hits (Deluxe Edition)"", ""Release year: 2005"", ""Spotify popularity: 78/100""]",Playlist Import,2005,,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ
sp_0202,Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",🎵✨,"[""Mambo No. 5 (a Little Bit of...) — Lou Bega"", ""Sexual Healing — Marvin Gaye"", ""Good Vibrations - Remastered 2001 — The Beach Boys"", ""Can't Hold Us (feat. Ray Dalton) — Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton""]",3,,,,From 'The Heist' (2012),"[""From album: The Heist"", ""Release year: 2012"", ""Spotify popularity: 81/100""]",Playlist Import,2012,,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
sp_0203,Let's Groove,"Earth, Wind & Fire",🎵✨,"[""Africa — TOTO"", ""Papa Was A Rollin' Stone - Single Version — The Temptations"", ""Let's Groove — Earth, Wind & Fire"", ""Uptown Funk (feat. Bruno Mars) — Mark Ronson, Bruno Mars""]",2,,,,From 'Raise!' (1981),"[""From album: Raise!"", ""Release year: 1981"", ""Spotify popularity: 81/100""]",Playlist Import,1981,,https://open.spotify.com/track/3koCCeSaVUyrRo3N2gHrd8
sp_0204,Take It on the Run,REO Speedwagon,🎵✨,"[""Juke Box Hero — Foreigner"", ""La Grange - 2005 Remaster — ZZ Top"", ""Itsy Bitsy Teenie Weenie Yellow Polka-Dot Bikini — Brian Hyland"", ""Take It on the Run — REO Speedwagon""]",3,,,,From 'The Hits' (1988),"[""From album: The Hits"", ""Release year: 1988"", ""Spotify popularity: 47/100""]",Playlist Import,1988,,https://open.spotify.com/track/3KNpBcOQVI92y1D7XvN7j9
sp_0205,Can't Fight This Feeling,REO Speedwagon,🎵✨🎧,"[""Wanted Dead Or Alive — Bon Jovi"", ""Can't Fight This Feeling — REO Speedwagon"", ""In The Air Tonight — Phil Collins"", ""Never Gonna Give You Up — Rick Astley""]",1,,,,From 'Wheels Are Turnin'' (1984),"[""From album: Wheels Are Turnin'"", ""Release year: 1984"", ""Spotify popularity: 75/100""]",Playlist Import,1984,,https://open.spotify.com/track/5WwqdeavrQrbeAMDxGawse
sp_0206,Keep on Loving You,REO Speedwagon,🎵✨,"[""Everybody (Backstreet's Back) - Radio Edit — Backstreet Boys"", ""Bring It On Home to Me — Sam Cooke"", ""Keep on Loving You — REO Speedwagon"", ""Crazy — Gnarls Barkley""]",2,,,,From 'Hi Infidelity (30th Anniversary Edition)' (1980),"[""From album: Hi Infidelity (30th Anniversary Edition)"", ""Release year: 1980"", ""Spotify popularity: 75/100""]",Playlist Import,1980,,https://open.spotify.com/track/4rcHWl68ai6KvpXlc8vbnE
sp_0207,(What A) Wonderful World,Sam Cooke,🎵✨🎧,"[""(What A) Wonderful World — Sam Cooke"", ""Stayin' Alive - 2007 Remastered Version Saturday Night Fever — Bee Gees"", ""Livin' On A Prayer — Bon Jovi"", ""Purple Haze — Jimi Hendrix""]",0,,,,From 'The Man Who Invented Soul' (2000),"[""From album: The Man Who Invented Soul"", ""Release year: 2000"", ""Spotify popularity: 66/100""]",Playlist Import,2000,,https://open.spotify.com/track/2g2GkH3vZHk4lWzBjgQ6nY
sp_0208,"Can't Get Enough Of Your Love, Babe",Barry White,❤️,"[""Can't Get Enough Of Your Love, Babe — Barry White"", ""All Star — Smash Mouth"", ""Wannabe — Spice Girls"", ""Fast Car — Tracy Chapman""]",0,,,,From 'Barry White's Greatest Hits' (1975),"[""From album: Barry White's Greatest Hits"", ""Release year: 1975""]",Playlist Import,1975,,https://open.spotify.com/track/3ky8x7UQb6XGpD8CC4xAnu
sp_0209,Bring It On Home to Me,Sam Cooke,🎵✨,"[""Proud Mary — Tina Turner"", ""I Want You to Want Me — Cheap Trick"", ""I'll Make Love To You — Boyz II Men"", ""Bring It On Home to Me — Sam Cooke""]",3,,,,From 'The Man Who Invented Soul' (2000),"[""From album: The Man Who Invented Soul"", ""Release year: 2000"", ""Spotify popularity: 64/100""]",Playlist Import,2000,,https://open.spotify.com/track/0WVTQp3SOCuMr08jh1jweV
sp_0210,I Think I Love You,The Partridge Family,❤️,"[""I Think I Love You — The Partridge Family"", ""Wrecking Ball — Miley Cyrus"", ""We Are Never Ever Getting Back Together — Taylor Swift"", ""No More Mr. Nice Guy - 2002 Remaster — Alice Cooper""]",0,,,,From 'Come On Get Happy! The Very Best Of The Partridge Family' (2005),"[""From album: Come On Get Happy! The Very Best Of The Partridge Family"", ""Release year: 2005"", ""Spotify popularity: 39/100""]",Playlist Import,2005,,https://open.spotify.com/track/2hb6LFp0TwBjkhf37od4G3
sp_0211,With Or Without You - Remastered 2007,U2,🎵✨🎧,"[""Break My Stride — Matthew Wilder"", ""I'm a Believer - 2006 Remaster — The Monkees"", ""Empire State Of Mind — JAY-Z, Alicia Keys"", ""With Or Without You - Remastered 2007 — U2""]",3,,,,From 'The Joshua Tree' (1987),"[""From album: The Joshua Tree"", ""Release year: 1987"", ""Spotify popularity: 53/100""]",Playlist Import,1987,,https://open.spotify.com/track/5JGEAz15LkPoOtFHttDtVs
sp_0212,Sunday Bloody Sunday - Remastered 2008,U2,🎵✨🎧,"[""Drop It Like It's Hot — Snoop Dogg, Pharrell Williams"", ""Good Vibrations - Remastered 2001 — The Beach Boys"", ""Sunday Bloody Sunday - Remastered 2008 — U2"", ""Rock And Roll All Nite — KISS""]",2,,,,From 'War (Remastered)' (1983),"[""From album: War (Remastered)"", ""Release year: 1983"", ""Spotify popularity: 73/100""]",Playlist Import,1983,,https://open.spotify.com/track/6C4LXC9UFH1IKiHYOp0BiJ
sp_0213,Summer Of '69,Bryan Adams,☀️,"[""Crazy Train — Ozzy Osbourne"", ""Summer Of '69 — Bryan Adams"", ""Closer — The Chainsmokers, Halsey"", ""Blitzkrieg Bop - 2001 Remastered Version — Ramones""]",1,,,,From 'Reckless' (1984),"[""From album: Reckless"", ""Release year: 1984"", ""Spotify popularity: 3/100""]",Playlist Import,1984,,https://open.spotify.com/track/6cnd6UwOyvEPWUjuuDKMIP
sp_0214,Roxanne - Remastered 2003,The Police,🎵✨🎧,"[""Stayin' Alive - 2007 Remastered Version Saturday Night Fever — Bee Gees"", ""Don't Start Now — Dua Lipa"", ""Roxanne - Remastered 2003 — The Police"", ""Thunderstruck — AC/DC""]",2,,,,From 'Outlandos D'Amour' (1978),"[""From album: Outlandos D'Amour"", ""Release year: 1978""]",Playlist Import,1978,,https://open.spotify.com/track/0SYRVn2YF7HBscQEmlkpTI
sp_0215,Livin' On A Prayer,Bon Jovi,🎵✨🎧,"[""Love Yourself — Justin Bieber"", ""I'm a Believer - 2006 Remaster — The Monkees"", ""Livin' On A Prayer — Bon Jovi"", ""Escape (The Pina Colada Song) — Rupert Holmes""]",2,,,,From 'Slippery When Wet' (1986),"[""From album: Slippery When Wet"", ""Release year: 1986"", ""Spotify popularity: 6/100""]",Playlist Import,1986,,https://open.spotify.com/track/0J6mQxEZnlRt9ymzFntA6z
sp_0216,Wanted Dead Or Alive,Bon Jovi,🎵✨,"[""Starships — Nicki Minaj"", ""Wanted Dead Or Alive — Bon Jovi"", ""U Can't Touch This — MC Hammer"", ""Crazy — Gnarls Barkley""]",1,,,,From 'Slippery When Wet' (1986),"[""From album: Slippery When Wet"", ""Release year: 1986"", ""Spotify popularity: 1/100""]",Playlist Import,1986,,https://open.spotify.com/track/2fY6tqgrlrg1ky9fgs0t5u
sp_0217,You Give Love A Bad Name,Bon Jovi,❤️😈,"[""Baby Shark — Pinkfong"", ""If I Ain't Got You — Alicia Keys"", ""Blank Space — Taylor Swift"", ""You Give Love A Bad Name — Bon Jovi""]",3,,,,From 'Slippery When Wet' (1986),"[""From album: Slippery When Wet"", ""Release year: 1986"", ""Spotify popularity: 2/100""]",Playlist Import,1986,,https://open.spotify.com/track/3KYiA4vq6RPO1dE2XROXd8
sp_0218,Panda,Desiigner,🎵✨,"[""Sweet Home Alabama — Lynyrd Skynyrd"", ""Superstition - Single Version — Stevie Wonder"", ""Panda — Desiigner"", ""Ride Wit Me — Nelly, City Spud""]",2,,,,From 'Panda' (2016),"[""From album: Panda"", ""Release year: 2016"", ""Spotify popularity: 66/100""]",Playlist Import,2016,,https://open.spotify.com/track/275a9yzwGB6ncAW4SxY7q3
sp_0219,Material Girl,Madonna,🎵✨🎧,"[""The Sound of Silence — Simon & Garfunkel"", ""(You Make Me Feel Like) A Natural Woman — Aretha Franklin"", ""Material Girl — Madonna"", ""All About That Bass — Meghan Trainor""]",2,,,,From 'Celebration (double disc version)' (2009),"[""From album: Celebration (double disc version)"", ""Release year: 2009"", ""Spotify popularity: 73/100""]",Playlist Import,2009,,https://open.spotify.com/track/22sLuJYcvZOSoLLRYev1s5
sp_0220,Like a Prayer,Madonna,🎵✨🎧,"[""Hips Don't Lie (feat. Wyclef Jean) — Shakira, Wyclef Jean"", ""Gucci Gang — Lil Pump"", ""Like a Prayer — Madonna"", ""Tiny Dancer — Elton John""]",2,,,,From 'Celebration (double disc version)' (2009),"[""From album: Celebration (double disc version)"", ""Release year: 2009"", ""Spotify popularity: 76/100""]",Playlist Import,2009,,https://open.spotify.com/track/1z3ugFmUKoCzGsI6jdY4Ci
sp_0221,Oops!...I Did It Again,Britney Spears,🎵✨,"[""Who Are You — The Who"", ""Oops!...I Did It Again — Britney Spears"", ""Achy Breaky Heart — Billy Ray Cyrus"", ""I Will Always Love You — Whitney Houston""]",1,,,,From 'Oops!... I Did It Again' (2000),"[""From album: Oops!... I Did It Again"", ""Release year: 2000"", ""Spotify popularity: 83/100""]",Playlist Import,2000,,https://open.spotify.com/track/6naxalmIoLFWR0siv8dnQQ
sp_0222,Toxic,Britney Spears,🎵✨,"[""Smells Like Teen Spirit — Nirvana"", ""Surfin' U.S.A. - Remastered 2001 — The Beach Boys"", ""Achy Breaky Heart — Billy Ray Cyrus"", ""Toxic — Britney Spears""]",3,,,,From 'Greatest Hits: My Prerogative' (2007),"[""From album: Greatest Hits: My Prerogative"", ""Release year: 2007"", ""Spotify popularity: 55/100""]",Playlist Import,2007,,https://open.spotify.com/track/717TY4sfgKQm4kFbYQIzgo
sp_0223,Dangerous Woman,Ariana Grande,🎵✨🎧,"[""Beat It — Michael Jackson"", ""Dangerous Woman — Ariana Grande"", ""Want to Want Me — Jason Derulo"", ""Someone Like You — Adele""]",1,,,,From 'Dangerous Woman' (2016),"[""From album: Dangerous Woman"", ""Release year: 2016"", ""Spotify popularity: 2/100""]",Playlist Import,2016,,https://open.spotify.com/track/7l94dyN2hX9c6wWcZQuOGJ
sp_0224,Casey Jones - 2001 Remaster,Grateful Dead,🎵✨🎧,"[""Push It — Salt-N-Pepa"", ""Casey Jones - 2001 Remaster — Grateful Dead"", ""I Got You (I Feel Good) — James Brown & The Famous Flames"", ""Mamma Mia — ABBA""]",1,,,,From 'The Very Best of the Grateful Dead' (2003),"[""From album: The Very Best of the Grateful Dead"", ""Release year: 2003"", ""Spotify popularity: 44/100""]",Playlist Import,2003,,https://open.spotify.com/track/15mlPrdH10GLQJafz07Q8X
sp_0225,Starman - 2012 Remaster,David Bowie,🎵✨,"[""Starman - 2012 Remaster — David Bowie"", ""School's Out — Alice Cooper"", ""Cheeseburger In Paradise — Jimmy Buffett"", ""Hurts So Good — John Mellencamp""]",0,,,,From 'The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster)' (1972),"[""From album: The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster)"", ""Release year: 1972"", ""Spotify popularity: 79/100""]",Playlist Import,1972,,https://open.spotify.com/track/0pQskrTITgmCMyr85tb9qq
sp_0226,Under Pressure - Remastered 2011,"Queen, David Bowie",🎵✨🎧,"[""What A Wonderful World — Louis Armstrong"", ""Three Little Birds — Bob Marley & The Wailers"", ""Under Pressure - Remastered 2011 — Queen, David Bowie"", ""Every Breath You Take — The Police""]",2,,,,From 'Hot Space (Deluxe Remastered Version)' (1982),"[""From album: Hot Space (Deluxe Remastered Version)"", ""Release year: 1982"", ""Spotify popularity: 75/100""]",Playlist Import,1982,,https://open.spotify.com/track/11IzgLRXV7Cgek3tEgGgjw
sp_0227,Me and Bobby McGee,Janis Joplin,🎵✨🎧,"[""Bohemian Rhapsody - Remastered 2011 — Queen"", ""Me and Bobby McGee — Janis Joplin"", ""Y.M.C.A. - Single Version — Village People"", ""Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers] — Daft Punk, Pharrell Williams, Nile Rodgers""]",1,,,,From 'Janis: Little Girl Blue (Original Motion Picture Soundtrack)' (2016),"[""From album: Janis: Little Girl Blue (Original Motion Picture Soundtrack)"", ""Release year: 2016"", ""Spotify popularity: 25/100""]",Playlist Import,2016,,https://open.spotify.com/track/42zGj5bjeSI5KqRIlZPQ2j
sp_0228,Once In a While,Timeflies,🎵✨,"[""Once In a While — Timeflies"", ""Since U Been Gone — Kelly Clarkson"", ""Call Me Maybe — Carly Rae Jepsen"", ""American Idiot — Green Day""]",0,,,,From 'Once In a While' (2016),"[""From album: Once In a While"", ""Release year: 2016"", ""Spotify popularity: 53/100""]",Playlist Import,2016,,https://open.spotify.com/track/6cREm4bV7V79Yxdilx9HDo
